insertId,jsonPayload.levelname,jsonPayload.message,"'labels.""compute.googleapis.com/resource_id""","'labels.""compute.googleapis.com/resource_name""","'labels.""compute.googleapis.com/zone""","'labels.""ml.googleapis.com/endpoint""","'labels.""ml.googleapis.com/job_id/log_area""","'labels.""ml.googleapis.com/job_state""","'labels.""ml.googleapis.com/tpu_worker_id""","'labels.""ml.googleapis.com/trial_id""","'labels.""ml.googleapis.com/trial_type""",logName,receiveLocation,receiveTimestamp,resource.labels.job_id,resource.labels.project_id,resource.labels.task_name,resource.type,severity,textPayload,timestamp
ut6yxaf1myi2o,INFO,"'    [p=3] eval=058 cost=12867.605097",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:14:43.710832531Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:14:40.490503136Z"
ut6yxaf1myi2n,INFO,"'    [p=3] eval=057 cost=44139.880764",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:14:43.710832531Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:14:40.490496577Z"
ut6yxaf1myi2m,INFO,"'--- Start 2/5 (p=3) ---",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:14:43.710832531Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:14:40.490489980Z"
ut6yxaf1myi2l,INFO,,3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:14:43.710832531Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:14:40.490482980Z"
ut6yxaf1myi2k,INFO,"'  New best cost (p=3): 14996.598928",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:14:43.710832531Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:14:40.490476324Z"
ut6yxaf1myi2j,INFO,"'    [p=3] eval=056 cost=14996.598928",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:14:43.710832531Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:14:40.490468006Z"
ut6yxaf1myi2i,INFO,"'    [p=3] eval=055 cost=25768.452990",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:14:43.710832531Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:14:40.490461588Z"
ut6yxaf1myi2h,INFO,"'    [p=3] eval=054 cost=60475.290188",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:14:43.710832531Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:14:40.490454616Z"
ut6yxaf1myi2g,INFO,"'    [p=3] eval=053 cost=7055.367154",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:14:43.710832531Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:14:40.490448286Z"
ut6yxaf1myi2f,INFO,"'    [p=3] eval=052 cost=6223.663775",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:14:43.710832531Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:14:40.490441458Z"
ut6yxaf1myi2e,INFO,"'    [p=3] eval=051 cost=40520.036342",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:14:43.710832531Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:14:40.490434305Z"
ut6yxaf1myi2d,INFO,"'    [p=3] eval=050 cost=57427.233022",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:14:43.710832531Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:14:40.490427145Z"
ut6yxaf1myi2c,INFO,"'    [p=3] eval=049 cost=12518.148446",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:14:43.710832531Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:14:40.490418291Z"
ut6yxaf1myi2b,INFO,"'    [p=3] eval=048 cost=35068.872808",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:14:43.710832531Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:14:40.490399646Z"
1zgl4yf1y64wp,INFO,"'    [p=3] eval=047 cost=19645.211995",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:38.082082605Z"
1zgl4yf1y64wo,INFO,"'    [p=3] eval=046 cost=12951.627448",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:38.082076359Z"
1zgl4yf1y64wn,INFO,"'    [p=3] eval=045 cost=17104.876084",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:38.082068229Z"
1zgl4yf1y64wm,INFO,"'    [p=3] eval=044 cost=24890.379970",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:38.082062177Z"
1zgl4yf1y64wl,INFO,"'    [p=3] eval=043 cost=6423.319327",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:38.082055763Z"
1zgl4yf1y64wk,INFO,"'    [p=3] eval=042 cost=52164.682809",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:38.082046974Z"
1zgl4yf1y64wj,INFO,"'    [p=3] eval=041 cost=29032.362967",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:38.082040405Z"
1zgl4yf1y64wi,INFO,"'    [p=3] eval=040 cost=31123.254137",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:38.082033760Z"
1zgl4yf1y64wh,INFO,"'    [p=3] eval=039 cost=33267.968938",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:38.082023117Z"
1zgl4yf1y64wg,INFO,"'    [p=3] eval=038 cost=34373.477780",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:38.082011024Z"
1zgl4yf1y64wf,INFO,"'    [p=3] eval=037 cost=35638.747352",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:37.989176536Z"
1zgl4yf1y64we,INFO,"'    [p=3] eval=036 cost=10249.299382",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:37.989167170Z"
1zgl4yf1y64wd,INFO,"'    [p=3] eval=035 cost=36307.939098",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:37.989160983Z"
1zgl4yf1y64wc,INFO,"'    [p=3] eval=034 cost=17996.675924",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:37.989155003Z"
1zgl4yf1y64wb,INFO,"'    [p=3] eval=033 cost=23622.126445",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:37.989148415Z"
1zgl4yf1y64wa,INFO,"'    [p=3] eval=032 cost=15051.829906",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:37.989140195Z"
1zgl4yf1y64w9,INFO,"'    [p=3] eval=031 cost=23490.119822",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:37.989134182Z"
1zgl4yf1y64w8,INFO,"'    [p=3] eval=030 cost=17863.319499",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:37.989127727Z"
1zgl4yf1y64w7,INFO,"'    [p=3] eval=029 cost=6504.300577",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:37.989119358Z"
1zgl4yf1y64w6,INFO,"'    [p=3] eval=028 cost=48331.553648",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:37.989113317Z"
1zgl4yf1y64w5,INFO,"'    [p=3] eval=027 cost=33655.723677",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:37.989107178Z"
1zgl4yf1y64w4,INFO,"'    [p=3] eval=026 cost=51528.102307",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:37.989098943Z"
1zgl4yf1y64w3,INFO,"'    [p=3] eval=025 cost=21873.101009",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:37.989092818Z"
1zgl4yf1y64w2,INFO,"'    [p=3] eval=024 cost=53653.874321",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:37.989086394Z"
1zgl4yf1y64w1,INFO,"'    [p=3] eval=023 cost=66107.326822",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:37.989078017Z"
1zgl4yf1y64w0,INFO,"'    [p=3] eval=022 cost=43940.017153",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:37.989071908Z"
1zgl4yf1y64vz,INFO,"'    [p=3] eval=021 cost=6241.314652",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:37.989060503Z"
1zgl4yf1y64vy,INFO,"'    [p=3] eval=020 cost=21810.368515",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:37.989040455Z"
1zgl4yf1y64vx,INFO,"'    [p=3] eval=019 cost=20720.976117",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:37.989034252Z"
1zgl4yf1y64vw,INFO,"'    [p=3] eval=018 cost=33347.946595",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:37.989028337Z"
1zgl4yf1y64vv,INFO,"'    [p=3] eval=017 cost=59151.703538",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:37.989022151Z"
1zgl4yf1y64vu,INFO,"'    [p=3] eval=016 cost=12548.848162",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:37.989013838Z"
1zgl4yf1y64vt,INFO,"'    [p=3] eval=015 cost=24356.698869",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:37.989007848Z"
1zgl4yf1y64vs,INFO,"'    [p=3] eval=014 cost=14333.321615",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:37.989001508Z"
1zgl4yf1y64vr,INFO,"'    [p=3] eval=013 cost=12923.113349",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:37.988986127Z"
1zgl4yf1y64vq,INFO,"'    [p=3] eval=012 cost=26571.829422",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:37.988979918Z"
1zgl4yf1y64vp,INFO,"'    [p=3] eval=011 cost=1028.703692",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:37.988973639Z"
1zgl4yf1y64vo,INFO,"'    [p=3] eval=010 cost=45620.889056",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:37.988964755Z"
1zgl4yf1y64vn,INFO,"'    [p=3] eval=009 cost=24272.427586",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:37.988958388Z"
1zgl4yf1y64vm,INFO,"'    [p=3] eval=008 cost=1351.272048",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:37.988952061Z"
1zgl4yf1y64vl,INFO,"'    [p=3] eval=007 cost=20643.804545",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:37.988943578Z"
1zgl4yf1y64vk,INFO,"'    [p=3] eval=006 cost=26980.692179",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:37.988937464Z"
1zgl4yf1y64vj,INFO,"'    [p=3] eval=005 cost=14517.301590",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:37.988930508Z"
1zgl4yf1y64vi,INFO,"'    [p=3] eval=004 cost=40181.505398",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:37.988915253Z"
1zgl4yf1y64vh,INFO,"'    [p=3] eval=003 cost=8174.315165",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:37.988909255Z"
1zgl4yf1y64vg,INFO,"'    [p=3] eval=002 cost=19930.836041",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:37.988903298Z"
1zgl4yf1y64vf,INFO,"'    [p=3] eval=001 cost=67854.624523",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:37.988896603Z"
1zgl4yf1y64ve,INFO,"'--- Start 1/5 (p=3) ---",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:37.988888033Z"
1zgl4yf1y64vd,INFO,,3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:37.988882058Z"
1zgl4yf1y64vc,INFO,"'========== QAOA depth p=3 ==========",3612657455697717470,"'gk3-cml-0823-133155-04c0-nap-1gjk9q0n-53db8529-p7sb","'us-central1-f",,root,,,,,"'projects/my-quantum-project-469717/logs/workerpool0-0",,"'2025-08-24T09:12:40.759902159Z",3952006340573921280,"'my-quantum-project-469717","'workerpool0-0",ml_job,INFO,,"'2025-08-24T09:12:37.988876143Z"
